0	take justice to pre historic times
0	demonstrations against
0	recklessly picked on our country
0	these fighters in rags , haggard , who were the survivors of weeks of bombing
0	marred
0	it could become a reference
0	afraid
1	victory
0	denounced
0	has rejected
0	by failing to hold firm
0	outsource our moral obligations
1	called on saturday for
1	disintegrate
0	fearing
0	ignored
0	continuously denounced
0	ghastly and barbaric
1	navigating uncharted waters
0	mistake
1	was a gift
0	desperate
0	growing unrest
1	the wishes of
0	breaks your heart
0	government of death
0	arresting innocent citizens
1	want
0	given evidence to prove
1	peaceful
1	promises
0	reproached
1	seeking
0	opposed
0	devastating
1	supported
0	hostile reception
1	having supported
1	meet with a total failure
1	praised
1	subscribes
0	abusing human rights
1	respect
0	to draw up an action campaign aimed
1	innocent
0	this is really an unwise idea
1	urged
0	doubt
0	spitting incident or threat
0	axis of evil
1	has kept a close relationship
1	elevates its image in international society
1	legitimate
0	are against the spirit
1	historical moment
0	avoid the need for it
0	protection
1	cares
0	complained
1	insisted
0	what would remain of the ideals
0	to polish their own image
0	shoot president mugabe out of office
0	concerning their life or death
0	violent protests
0	imperialist forces
1	has written the name of moscow on the registration page of the american side
0	deal with this flawed election
0	harmful
1	is determined
0	will not reopen talks
0	fierce demonstrations
0	supposed to be
0	at present
0	will undoubtedly rub off
1	a road to peaceful coexistence
0	would have less leeway
0	this warning
1	trust
0	rally
1	peace be upon him
1	well
0	and punish those guilty
0	numerous serious abuses
1	positive
0	has no legitimacy
0	oh god no
0	warned
0	can probably never pass this test
0	unrealistic
1	to encourage
1	oozed confidence
1	transparent , credible , free and fair
0	to deny
0	long dominated
1	were ready to accept
0	had nothing to do
1	must first respect and promote
0	will increase
0	bad
1	interests
0	did not agree
0	appropriateness of antagonizing
0	without trying to maneuver , place obstacles , or set impossible conditions
0	wanton destruction of property
0	reject
1	required a more mature approach
0	grand strategy to target
0	has been finding it extremely difficult
0	difficult
1	be considered
0	suspected
0	does not want
0	inaccurate
0	reserves
0	conspicuous
1	grand
0	meaningless
0	neo colonialism
1	support
1	their side of the story
0	affected every corner of the earth
0	without having any proof , reason or documentation
0	warn
0	desperate
0	axis of evil
0	questioned
1	glad
0	aperitif for the probable democratic coup
0	suggestions
0	confidence in it is waning
1	are eager
0	are regarding
0	according to americans , this sort of humanity does not qualify for any of the laws
0	absurd
1	is considered
0	whatsoever
0	villains
0	can never be right to indulge this disease
0	in hell
0	no one we know to have planned such deeds will escape
0	do n't care
1	affirmed
0	are deeply skeptical
0	would set a precedent that could affect the fate of us soldiers sent out to risky areas of this planet
0	a rebuttal
0	opinionated
0	will not be able to change until the end of mankind
0	blind and murderous rage
0	demonizing the enemy
0	settle scores
0	issued the fatwa
0	may be disconcerted
0	excuses
0	might
1	are enthusiastic
0	to mould the electoral process in his favour
0	have each accused the other
0	insufficient
0	spells serious trouble
0	loss of credibility
0	only
0	the demon they have reared
0	without belt tightening there is no money , and without money there is no belt tightening
0	attack
1	is wide awake
0	pro opposition
0	continuing battle
0	keepers
1	advocates of human rights
0	the main concern
0	disregarding
0	real sting
1	full support for
0	disagrees
0	downgrading
0	paints doomsday scenarios
1	protecting
0	alleges
0	also unclear
0	until the imf brought them to the point of death
0	dethroning
0	are reluctant
0	comfort
1	make this request
0	dangerous situation
0	is advocating
0	declined
0	likened
0	had himself to blame
0	wrong judgment
0	criticized
0	serious mistakes
1	optimistic and hopeful
0	firebrand
0	too late
1	can ask
0	ca n't be burying its head in the sand
1	they have not succeeded , and will never succeed
0	they could be held responsible
0	is obsolete
0	weak or even nonexistant
0	losing his party 's support
0	groundless
0	will guarantee
0	made nonsensical gaffes
0	a lack of transparent investigations
0	accused
1	wanted to clarify
1	hand that is stretched for peace
1	willfulness
0	outcry
0	threatened
1	hoped
1	will tend to disappear
0	the serious crisis
0	regards
1	legitimate
0	parliamentarian
0	locked in a verbal war
0	drove the imf even further away
0	provoked
0	did not endorse
1	venezuela 's friends
0	imposing
0	once again
0	thinking
1	supports
0	labelling
0	expressed concern
0	axis of evil
1	as full citizens in the same sate
1	wise campaign strategy
1	watertight
1	at least
1	expressed the hope
0	fresh meat
0	pessimistic again
0	accused
0	anti western
1	ideal , sunny clime
1	intentions
0	fighting tyranny with tyranny
0	concern
1	if they were dealt with properly
0	wrongful and illegitimate
0	it 's very disappointing
1	formation of good neighborly field
0	of more misery
1	more leisurely pace
0	unable to meet the minimum legitimate
1	fair
0	repeated reference
0	was harassed
1	want
0	will weaken soon
0	unsure
0	utter boredom
1	a veritable media triumph
0	will not allow
0	truly inconceivable
1	entitled at all times to decent treatment
0	a world already complicated
1	calls for
0	beginning a new offensive on religious minorities , persecuting muslims
1	is optimistic
0	spurned
0	abandoning a longtime client
0	had issued a warning
1	ardent desire
1	was quick to give assurances
0	have staged marches , banging on pots and pans , and other demonstrations to protest
0	warned
0	as the saying goes , when you pull up the turnip , mud comes with it
1	became an enthusiastic member
0	marginalized
1	hope
1	will urge
0	if we fail
0	assumes the right to interfere
1	is determined
1	has been invited
0	discontent
0	has raised fears
1	his goal
0	no right
0	unworkable
0	it is due to this hegemony
0	axis of evil
1	appreciating
0	gunned down
0	severely criticized and put pressure on
0	with typical understatement
0	steal
0	seriously
0	voiced concern
0	believes
0	potentially embarrassing
0	the most fraudulent , terrorist and extremist
1	to guarantee
0	it 's too good for the bastards
0	distorted
0	do not accept
1	we also owe those in uniform the resources they need to maintain a very high state of readiness
0	the only way to peace
0	shook
1	looking to be disciplined
0	grown too tired
0	realized
0	are completely untrue
0	embarrassed
0	spew
1	be satisfied
0	a crime against humanity
0	to raise the problem
0	devastating
1	a victory for democracy
0	really had reached
0	removed from the reality
0	a body blow
0	was critical of
0	never
0	major campaign of retribution
1	proved that the world stands on the side of justice
0	have denied
1	will seek
0	a war criminal
0	has taken a negative stand
0	snaps
0	always
0	will eat up their own vitals
1	wished success
0	held
0	widespread debates against
0	reckless
0	targets are the groups that are regarded as enemies
0	regards
0	we are millimeters away from a civil war
0	regretted
0	sounded alarm bells
1	grateful
0	the us imperialist war maniacs' conspiracy
0	ulterior motives
0	outcry
1	reiterated
1	unambiguous commitment
0	a bad decision
0	have also condemned
0	those making the climate worse
1	the approval
0	do n't want
0	not reflect the true will of
0	rejected
1	impartial
0	likening
0	increasing criticisms
0	has no love lost
0	wants
1	legitimate national rights
0	atrocious conditions
0	charge
0	the point
0	abandons
1	could not have wished
0	has accused
0	recognized
0	grief and sorrow
0	and then assert the laws of war do not apply
0	is concerned
0	ensure instability or militancy
1	have urged
0	coup plotting
0	under the excuse of fighting terrorism
0	abandoning
0	no freedom of expression
1	approve
0	have criticized
1	to encourage
0	a desire to approve
0	would care very little
0	such wishful thinking
0	we were soft
0	so called axis of evil remark
0	fraud tainted
0	remembering
0	dismisses
0	protest
0	road that leads swiftly to the abyss
0	overshadow
0	depriving them of the basic human rights , in contravention of its own constitution
0	did n't want
0	authoritarian or repressive
0	terrorist allies
0	places strains
0	rigged
0	the fear
0	big challenge
0	observers
0	as servants to white interests and western powers
0	not safe
0	dissatisfaction
0	at it again
0	malicious
1	expressed satisfaction
1	high level
1	seems to be
0	were opposing
0	the most shameful detentions in the history of post war incarceration in the 21st century
1	wants to disguise
0	preposterous
1	a success
0	hegemonic and belligerent policy
1	reassured
0	something sometimes go wrong
0	imperialists
0	had moments of terror
0	agenda against
0	already
0	no one would want his dog to be treated like that
0	has not been accepted
0	prevents
1	the possibility of a democratic , stable and prosperous
1	be considered
0	no qualifications and face
1	restore credibility
1	proposals
1	hope
0	in mourning
0	when the stakes matter the most
0	ultimate effectiveness is in doubt
0	assassinate
0	gaffe
0	be condemned by
0	in order to try to impede
0	expressed concern
0	feels itself committed
1	emphasized
1	was heard with interest and attention
0	punishment
0	have been heavily critical
0	a certain cold blooded dictator
0	try to threaten national dignity to the end
0	were highly critical
0	appear to make it easier to rig the vote
0	an affront to palestinian , arab dignity , and international justice
1	adopted
0	intense legal wrangling
0	is now intolerable for the dignity
0	no way
1	want
0	deadlock
0	humanitarian law was violated regularly
0	to carry out other retaliatory , suppressive , and devastating practices
0	axis of evil
1	claims
0	changing our values and our way of life would be terrorism 's first victory
1	popular support for
0	playing with fire
1	support
0	front and centre
0	expressed concerns
1	is giving a hearty thumbs up
1	will of
0	as if it was a minority
0	media conspiracy
0	reticence
0	protesting
0	injudicial shootings
0	axis of evil
0	risks
0	was compromised
0	in case they lost their teeth while , say , biting a guard
0	failed
